date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_Energy,tilt_Pharma,tilt_FinancialServices,tilt_Healthcare,tilt_Automobiles,tilt_ConsumerDiscretionary,tilt_CapitalGoods,tilt_RealEstate,tilt_Chemicals,tilt_Metals,tilt_Telecom,tilt_FMCG,tilt_IT,tilt_Cement
2022-08-04,RL,2504341.3,2500277.51,-0.162,400.056,17,15.04,28.14,2902.48,4,17,GAIL.NS,"COFORGE.NS,DMART.NS,LTIM.NS,MARICO.NS",APOLLOHOSP.NS:8.0%|NESTLEIND.NS:8.0%|GAIL.NS:8.0%|COLPAL.NS:8.0%|CUMMINSIND.NS:7.3%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.694,1.655,0.3,0.3,2.0,2.0,0.3
2022-09-01,RL,2500277.51,2497043.85,-0.129,399.409,21,5.0,26.07,2267.39,17,6,"BHARTIARTL.NS,GODREJCP.NS,INDUSTOWER.NS,INFY.NS,MARICO.NS,PIDILITIND.NS","ABB.NS,GAIL.NS",APOLLOHOSP.NS:8.0%|POWERGRID.NS:8.0%|NESTLEIND.NS:8.0%|CUMMINSIND.NS:8.0%|BHARTIARTL.NS:8.0%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,1.189,2.0,2.0,0.3
2022-09-29,RL,2497043.85,2464628.0,-1.298,392.926,20,16.99,14.59,1265.07,14,9,"PETRONET.NS,PRESTIGE.NS","BHARTIARTL.NS,INDUSTOWER.NS,INFY.NS",APOLLOHOSP.NS:8.0%|POWERGRID.NS:8.0%|NESTLEIND.NS:8.0%|CUMMINSIND.NS:8.0%|COLPAL.NS:7.3%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.65,1.633,0.3,0.3,2.0,2.0,0.3
2022-10-27,RL,2535713.21,2530935.89,-0.188,406.187,21,0.39,32.03,3412.59,10,15,"ABB.NS,BHARTIARTL.NS,BRITANNIA.NS,COFORGE.NS,SIEMENS.NS","MARICO.NS,PETRONET.NS,POWERGRID.NS,PRESTIGE.NS",APOLLOHOSP.NS:8.1%|NESTLEIND.NS:8.1%|CUMMINSIND.NS:8.1%|MPHASIS.NS:8.0%|ASIANPAINT.NS:8.0%,IT×2.0|FMCG×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,1.853,2.0,2.0,0.3
2022-11-24,RL,2540160.48,2537376.39,-0.11,407.475,23,0.0,15.05,1988.68,16,10,"BRIGADE.NS,GAIL.NS,MGL.NS,NTPC.NS,PRESTIGE.NS","BHARTIARTL.NS,CUMMINSIND.NS,GODREJCP.NS",COLPAL.NS:8.1%|APOLLOHOSP.NS:8.0%|NESTLEIND.NS:8.0%|MPHASIS.NS:7.9%|ASIANPAINT.NS:7.9%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.68,1.746,0.3,0.3,2.0,2.0,0.3
2022-12-22,RL,2537376.39,2490572.89,-1.845,398.115,20,0.0,15.55,1899.07,15,10,"ITC.NS,POWERGRID.NS","BRITANNIA.NS,MGL.NS,NESTLEIND.NS,NTPC.NS,PIDILITIND.NS",COLPAL.NS:8.0%|ITC.NS:8.0%|ALKYLAMINE.NS:8.0%|APOLLOHOSP.NS:7.9%|MPHASIS.NS:7.8%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.685,1.745,0.3,0.3,2.0,2.0,0.3
2023-01-19,RL,2520180.42,2518735.7,-0.057,403.747,19,4.96,11.36,1031.83,9,13,"BRITANNIA.NS,RELIANCE.NS","GAIL.NS,POWERGRID.NS,VOLTAS.NS",COLPAL.NS:8.1%|ITC.NS:8.1%|ALKYLAMINE.NS:8.1%|APOLLOHOSP.NS:8.0%|MPHASIS.NS:7.9%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.715,1.803,0.3,0.3,2.0,2.0,0.3
2023-02-16,RL,2615988.37,2611278.04,-0.18,422.256,18,5.03,25.44,3364.47,12,9,"DMART.NS,MARICO.NS","ABB.NS,COFORGE.NS,ITC.NS",COLPAL.NS:8.1%|SIEMENS.NS:8.0%|MARICO.NS:8.0%|RELIANCE.NS:8.0%|TITAN.NS:8.0%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.689,1.813,0.3,0.3,2.0,2.0,0.3
2023-03-16,RL,2611278.04,2511493.46,-3.821,402.299,20,0.0,28.65,2969.0,16,6,"ABB.NS,BHEL.NS,NESTLEIND.NS,WIPRO.NS","MARICO.NS,SIEMENS.NS",ABB.NS:8.1%|COLPAL.NS:7.9%|RELIANCE.NS:7.8%|TITAN.NS:7.8%|ALKYLAMINE.NS:7.8%,IT×2.0|FMCG×2.0|Energy×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,2.0,0.3,0.3,2.0,0.3,2.0,2.0,0.609,1.921,0.3,0.3,2.0,2.0,0.3
2023-04-13,RL,2666126.99,2659645.69,-0.243,431.929,21,0.0,40.34,4629.39,13,14,"AUROPHARMA.NS,BIOCON.NS,HAVELLS.NS,ITC.NS,LTIM.NS,NTPC.NS,TECHM.NS","BRIGADE.NS,COLPAL.NS,PRESTIGE.NS,RELIANCE.NS,TITAN.NS,WIPRO.NS",ABB.NS:8.3%|ALKYLAMINE.NS:8.1%|APOLLOHOSP.NS:8.0%|BRITANNIA.NS:8.0%|MPHASIS.NS:7.9%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,1.491,0.3
2023-05-11,RL,2852315.2,2845119.34,-0.252,469.024,20,5.05,38.55,5139.77,11,18,"ADANIPORTS.NS,CIPLA.NS,HINDUNILVR.NS,PIDILITIND.NS,PIIND.NS,POWERGRID.NS,TITAN.NS,WHIRLPOOL.NS","ASIANPAINT.NS,AUROPHARMA.NS,BHEL.NS,ITC.NS,LTIM.NS,MPHASIS.NS,NTPC.NS,PERSISTENT.NS,TECHM.NS",BIOCON.NS:8.1%|ABB.NS:8.0%|ALKYLAMINE.NS:7.7%|APOLLOHOSP.NS:7.7%|BRITANNIA.NS:7.6%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,2.0,0.3,0.721,0.303,2.0,2.0,0.3,1.584,0.3,0.3,2.0,0.3,0.3
2023-06-08,RL,2927036.94,2912232.59,-0.506,482.447,12,0.0,76.67,10574.71,12,15,"ALKEM.NS,DABUR.NS,DRREDDY.NS,GODREJCP.NS,ITC.NS,MARICO.NS,VOLTAS.NS","ABB.NS,APOLLOHOSP.NS,BIOCON.NS,BRITANNIA.NS,CIPLA.NS,DEEPAKNTR.NS,DMART.NS,HINDUNILVR.NS,MAXHEALTH.NS,METROPOLIS.NS,NESTLEIND.NS,PIDILITIND.NS,PIIND.NS,POWERGRID.NS,TITAN.NS",ADANIPORTS.NS:10.7%|NAVINFLUOR.NS:10.7%|ALKYLAMINE.NS:10.7%|DRREDDY.NS:10.7%|ALKEM.NS:10.7%,FMCG×2.0|Pharma×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.979,2.0,0.3,0.3,0.339,2.0,0.413,0.3,0.692,0.3,0.3,2.0,0.3,0.3
2023-07-06,RL,2981174.44,2968228.72,-0.434,493.646,13,0.0,62.13,9246.94,11,9,"ABB.NS,ASIANPAINT.NS,BIOCON.NS,FORTIS.NS,HINDUNILVR.NS,MPHASIS.NS,PERSISTENT.NS,TECHM.NS","ADANIPORTS.NS,ALKEM.NS,ALKYLAMINE.NS,DABUR.NS,HAVELLS.NS,MARICO.NS,WHIRLPOOL.NS",ABB.NS:8.7%|NAVINFLUOR.NS:8.7%|ASIANPAINT.NS:8.7%|VOLTAS.NS:8.7%|FORTIS.NS:8.7%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,2.0,0.3
2023-08-03,RL,2989610.8,2983201.89,-0.214,496.64,19,4.86,31.95,4577.71,12,11,"ASHOKLEY.NS,BAJAJ-AUTO.NS,CUMMINSIND.NS,EICHERMOT.NS,IOC.NS,M&M.NS,MARUTI.NS,ONGC.NS,SIEMENS.NS,TORNTPHARM.NS","FORTIS.NS,MPHASIS.NS,PERSISTENT.NS,TECHM.NS",ASIANPAINT.NS:8.2%|ABB.NS:8.2%|NAVINFLUOR.NS:8.2%|VOLTAS.NS:8.2%|DRREDDY.NS:8.2%,FMCG×2.0|Pharma×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.736,2.0,0.3,0.3,0.496,2.0,1.198,0.3,0.751,0.3,0.3,2.0,0.3,0.3
2023-08-31,RL,2998110.18,2996437.2,-0.056,499.287,18,4.94,7.26,1194.98,7,13,ALKYLAMINE.NS,"IOC.NS,ONGC.NS",NAVINFLUOR.NS:8.1%|ASIANPAINT.NS:8.1%|ABB.NS:8.1%|VOLTAS.NS:8.1%|DRREDDY.NS:8.1%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,2.0,0.3,0.3,0.45,2.0,2.0,0.3,1.41,0.3,0.3,2.0,0.3,0.3
2023-09-28,RL,2996437.2,2933954.88,-2.085,486.791,18,5.0,26.15,3805.41,15,10,"APOLLOHOSP.NS,DMART.NS,FORTIS.NS,LT.NS,MAXHEALTH.NS,METROPOLIS.NS,PIIND.NS","ASHOKLEY.NS,ASIANPAINT.NS,BAJAJ-AUTO.NS,CUMMINSIND.NS,EICHERMOT.NS,M&M.NS,MARUTI.NS",NAVINFLUOR.NS:8.1%|ABB.NS:8.1%|VOLTAS.NS:8.1%|DRREDDY.NS:8.1%|BIOCON.NS:8.1%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,2.0,0.3,1.199,0.3,2.0,2.0,0.3,1.949,0.3,0.3,2.0,0.3,0.3
2023-10-26,RL,2933954.88,2776548.4,-5.365,455.31,18,0.0,10.1,906.26,13,6,PERSISTENT.NS,TORNTPHARM.NS,NAVINFLUOR.NS:8.1%|VOLTAS.NS:8.1%|ABB.NS:8.1%|DRREDDY.NS:8.1%|BIOCON.NS:8.1%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,1.869,0.3
2023-11-23,RL,3097953.16,3092813.57,-0.166,518.563,17,0.0,34.32,3670.91,5,15,"HAVELLS.NS,WIPRO.NS","ABB.NS,DMART.NS,PERSISTENT.NS",ALKYLAMINE.NS:8.5%|VOLTAS.NS:8.0%|BIOCON.NS:8.0%|DRREDDY.NS:8.0%|NAVINFLUOR.NS:8.0%,FMCG×2.0|Pharma×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,0.3,2.0,0.5,0.3
2023-12-21,RL,3250224.04,3233297.41,-0.521,546.659,14,0.0,77.0,12090.56,12,16,"ALKEM.NS,BHEL.NS,DEEPAKNTR.NS,DMART.NS,MARICO.NS,MARUTI.NS,MGL.NS,NTPC.NS,PIDILITIND.NS,POWERGRID.NS,TORNTPHARM.NS","ALKYLAMINE.NS,APOLLOHOSP.NS,BIOCON.NS,DRREDDY.NS,FORTIS.NS,GODREJCP.NS,HAVELLS.NS,HINDUNILVR.NS,ITC.NS,MAXHEALTH.NS,METROPOLIS.NS,PIIND.NS,SIEMENS.NS,WIPRO.NS",MARUTI.NS:8.4%|NAVINFLUOR.NS:8.4%|DEEPAKNTR.NS:8.4%|MGL.NS:8.4%|MARICO.NS:8.4%,FMCG×2.0|Pharma×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.436,2.0,0.3,0.3,0.454,2.0,1.682,0.3,0.912,0.3,0.3,2.0,0.3,0.3
2024-01-18,RL,3316690.31,3299529.39,-0.517,559.906,8,0.0,75.35,12257.84,8,11,"DRREDDY.NS,HINDUNILVR.NS,ONGC.NS,SUNPHARMA.NS,WHIRLPOOL.NS","BHEL.NS,DEEPAKNTR.NS,DMART.NS,LT.NS,MARUTI.NS,MGL.NS,NAVINFLUOR.NS,NTPC.NS,PIDILITIND.NS,POWERGRID.NS,TORNTPHARM.NS",WHIRLPOOL.NS:13.9%|VOLTAS.NS:13.9%|ONGC.NS:13.9%|MARICO.NS:13.9%|HINDUNILVR.NS:13.9%,FMCG×2.0|ConsumerDiscretionary×2.0|Pharma×1.8,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.628,1.791,0.3,0.3,0.326,2.0,0.3,0.3,0.3,0.3,0.3,2.0,0.3,0.3
2024-02-15,RL,3458203.0,3442481.89,-0.455,588.496,12,0.0,66.04,11229.3,8,8,"ADANIPORTS.NS,ALKYLAMINE.NS,ASIANPAINT.NS,BIOCON.NS,DEEPAKNTR.NS,DMART.NS,LT.NS,NTPC.NS","ALKEM.NS,HINDUNILVR.NS,ONGC.NS,VOLTAS.NS",ALKYLAMINE.NS:10.5%|DEEPAKNTR.NS:10.5%|MARICO.NS:10.5%|NTPC.NS:7.6%|ADANIPORTS.NS:7.6%,FMCG×2.0|Pharma×2.0|ConsumerDiscretionary×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.414,2.0,0.3,0.3,0.38,2.0,1.514,0.3,0.962,0.3,0.3,2.0,0.3,0.3
2024-03-14,RL,3442481.89,3367303.2,-2.184,573.461,13,0.0,87.62,14155.61,13,10,"BAJAJ-AUTO.NS,COFORGE.NS,CUMMINSIND.NS,FORTIS.NS,HCLTECH.NS,ITC.NS,M&M.NS,MPHASIS.NS,PERSISTENT.NS,PIIND.NS,WIPRO.NS","ADANIPORTS.NS,ALKYLAMINE.NS,ASIANPAINT.NS,BIOCON.NS,DEEPAKNTR.NS,DRREDDY.NS,LT.NS,MARICO.NS,NTPC.NS,SUNPHARMA.NS",BAJAJ-AUTO.NS:9.7%|M&M.NS:9.7%|CUMMINSIND.NS:9.7%|PIIND.NS:9.7%|DMART.NS:9.7%,FMCG×2.0|Automobiles×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|Pharma×0.3,0.5,False,0.3,0.3,0.3,0.3,2.0,2.0,1.793,2.0,0.3,2.0,0.3,0.3,2.0,0.571,0.3
2024-04-11,RL,3655596.86,3642154.48,-0.368,628.431,11,0.0,58.27,9601.49,7,12,"BRIGADE.NS,HEROMOTOCO.NS,METROPOLIS.NS,OBEROIRLTY.NS,PIDILITIND.NS,PRESTIGE.NS","COFORGE.NS,DMART.NS,FORTIS.NS,HCLTECH.NS,MPHASIS.NS,PERSISTENT.NS,PIIND.NS,WIPRO.NS",CUMMINSIND.NS:10.7%|PIDILITIND.NS:10.7%|WHIRLPOOL.NS:10.7%|ITC.NS:10.7%|METROPOLIS.NS:10.7%,FMCG×2.0|Automobiles×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,0.3,0.3,1.548,2.0,1.388,2.0,1.041,0.3,0.3,0.3,2.0,0.3,0.3
2024-05-09,RL,3727406.19,3712973.85,-0.387,642.595,13,0.0,58.2,10308.95,11,8,"ADANIPORTS.NS,ASIANPAINT.NS,COLPAL.NS,DLF.NS,EICHERMOT.NS,NTPC.NS,POWERGRID.NS,SIEMENS.NS","CUMMINSIND.NS,HEROMOTOCO.NS,ITC.NS,OBEROIRLTY.NS,PIDILITIND.NS,PRESTIGE.NS",ASIANPAINT.NS:9.5%|WHIRLPOOL.NS:9.5%|COLPAL.NS:9.5%|METROPOLIS.NS:9.5%|DLF.NS:9.5%,FMCG×2.0|Automobiles×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,0.3,0.3,0.3,1.754,2.0,1.49,2.0,1.032,0.46,0.3,0.3,2.0,0.3,0.3
2024-06-06,RL,4078418.79,4067159.77,-0.276,713.432,13,25.11,54.2,8041.28,6,13,"DMART.NS,INFY.NS,LTIM.NS,TECHM.NS,TORNTPHARM.NS,WIPRO.NS","BAJAJ-AUTO.NS,BRIGADE.NS,DLF.NS,EICHERMOT.NS,M&M.NS,SIEMENS.NS",COLPAL.NS:8.0%|METROPOLIS.NS:8.0%|ASIANPAINT.NS:8.0%|LTIM.NS:8.0%|TORNTPHARM.NS:8.0%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2024-07-04,RL,4320627.23,4302034.2,-0.43,760.407,10,0.0,73.18,13281.47,8,12,"ASHOKLEY.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,HEROMOTOCO.NS,OBEROIRLTY.NS,TITAN.NS,VOLTAS.NS","ADANIPORTS.NS,DMART.NS,INFY.NS,LTIM.NS,METROPOLIS.NS,NTPC.NS,POWERGRID.NS,TECHM.NS,TORNTPHARM.NS,WIPRO.NS",COLPAL.NS:13.6%|BRITANNIA.NS:13.6%|OBEROIRLTY.NS:13.6%|ASHOKLEY.NS:9.9%|BAJAJ-AUTO.NS:9.9%,Automobiles×2.0|Energy×2.0|RealEstate×1.9,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,2.0,0.3,0.3,0.3,2.0,1.478,0.3,1.853,0.3,0.3,0.3,1.613,0.3,0.3
2024-08-01,RL,4550258.18,4531307.45,-0.416,806.261,12,0.0,59.38,13536.23,8,9,"BPCL.NS,HAVELLS.NS,IOC.NS,LT.NS,ONGC.NS,PIDILITIND.NS,TVSMOTOR.NS","ASHOKLEY.NS,BRITANNIA.NS,HEROMOTOCO.NS,OBEROIRLTY.NS,WHIRLPOOL.NS",BAJAJ-AUTO.NS:11.9%|TVSMOTOR.NS:11.9%|LT.NS:11.9%|COLPAL.NS:11.9%|BPCL.NS:8.7%,FMCG×2.0|Automobiles×2.0|Energy×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,2.0,0.3,0.3,0.3,2.0,1.637,1.021,1.925,0.3,0.3,0.3,2.0,0.3,0.3
2024-08-29,RL,4693538.16,4677307.26,-0.346,835.461,12,0.0,49.76,11593.55,9,8,"ABB.NS,BRIGADE.NS,BRITANNIA.NS,DLF.NS,NTPC.NS","ASIANPAINT.NS,BPCL.NS,IOC.NS,LT.NS,TVSMOTOR.NS",BAJAJ-AUTO.NS:9.8%|NTPC.NS:9.8%|ABB.NS:9.8%|ONGC.NS:9.8%|COLPAL.NS:9.8%,FMCG×2.0|Automobiles×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.697,0.3,0.3,0.3,2.0,1.502,2.0,1.62,0.3,0.3,0.3,2.0,0.3,0.3
2024-09-26,RL,4946644.71,4940767.84,-0.119,888.154,16,5.0,20.32,4197.51,4,12,"BPCL.NS,GAIL.NS,HEROMOTOCO.NS,POWERGRID.NS",,BAJAJ-AUTO.NS:8.0%|COLPAL.NS:8.0%|BRITANNIA.NS:8.0%|DLF.NS:8.0%|ABB.NS:8.0%,FMCG×2.0|Automobiles×2.0|Energy×1.9,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,False,0.3,1.922,0.3,0.3,0.3,2.0,1.321,1.846,1.588,0.3,0.3,0.3,2.0,0.3,0.3
2024-10-24,RL,4940767.84,4464648.7,-9.637,792.93,14,25.2,45.71,9218.81,14,8,"AUROPHARMA.NS,CIPLA.NS,COFORGE.NS,DRREDDY.NS,HINDUNILVR.NS,NAVINFLUOR.NS","BAJAJ-AUTO.NS,BPCL.NS,BRIGADE.NS,DLF.NS,GAIL.NS,HEROMOTOCO.NS,ONGC.NS,PIDILITIND.NS",VOLTAS.NS:8.1%|AUROPHARMA.NS:7.8%|COLPAL.NS:7.6%|BRITANNIA.NS:7.6%|ABB.NS:7.6%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2024-11-21,RL,4464648.7,4139411.05,-7.285,727.882,13,24.67,23.65,4753.6,10,7,"ASIANPAINT.NS,LTIM.NS,TORNTPHARM.NS","ABB.NS,AUROPHARMA.NS,DRREDDY.NS,HAVELLS.NS",COLPAL.NS:8.3%|BRITANNIA.NS:8.3%|NTPC.NS:8.3%|VOLTAS.NS:7.9%|NAVINFLUOR.NS:7.9%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2024-12-19,RL,4235685.33,4232689.69,-0.071,746.538,14,24.95,13.55,2139.49,5,10,"LT.NS,MPHASIS.NS",COFORGE.NS,CIPLA.NS:8.2%|NAVINFLUOR.NS:8.0%|LTIM.NS:8.0%|NTPC.NS:8.0%|BRITANNIA.NS:8.0%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2025-01-16,RL,4232689.69,4153234.7,-1.877,730.647,17,25.0,19.77,3982.36,15,5,"ADANIPORTS.NS,BIOCON.NS,COFORGE.NS,DMART.NS,DRREDDY.NS,FORTIS.NS","NTPC.NS,POWERGRID.NS,TITAN.NS",ADANIPORTS.NS:8.0%|CIPLA.NS:8.0%|NAVINFLUOR.NS:7.8%|LTIM.NS:7.8%|BRITANNIA.NS:7.8%,IT×2.0|FMCG×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|Automobiles×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2025-02-13,RL,4153234.7,4015992.26,-3.304,703.198,12,30.0,64.76,12641.92,11,14,"ABB.NS,DEEPAKNTR.NS,HEROMOTOCO.NS,PERSISTENT.NS,POWERGRID.NS,SUNPHARMA.NS,TCS.NS,WIPRO.NS","ASIANPAINT.NS,BRITANNIA.NS,CIPLA.NS,COLPAL.NS,DMART.NS,DRREDDY.NS,FORTIS.NS,HINDUNILVR.NS,LTIM.NS,MPHASIS.NS,NAVINFLUOR.NS,TORNTPHARM.NS,VOLTAS.NS",HEROMOTOCO.NS:8.4%|DEEPAKNTR.NS:8.4%|BIOCON.NS:8.4%|SUNPHARMA.NS:8.4%|POWERGRID.NS:4.6%,IT×2.0|Automobiles×2.0|Pharma×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,0.3,2.0,0.3,2.0,0.3
2025-03-13,RL,4015992.26,3793960.91,-5.529,658.792,13,25.0,21.88,3574.64,10,6,"FORTIS.NS,GODREJCP.NS,MPHASIS.NS,TORNTPHARM.NS","COFORGE.NS,LT.NS,PERSISTENT.NS",HEROMOTOCO.NS:8.0%|BIOCON.NS:8.0%|SUNPHARMA.NS:8.0%|DEEPAKNTR.NS:8.0%|FORTIS.NS:8.0%,IT×2.0|FMCG×2.0|Automobiles×2.0,Banking×0.3|FinancialServices×0.3|Energy×0.3,0.5,True,0.3,0.3,2.0,0.3,2.0,2.0,0.3,2.0,0.3,2.0,0.3,2.0,2.0,2.0,0.3
2025-04-10,RL,3830881.18,3827055.88,-0.1,665.411,14,24.67,15.44,2732.22,8,8,"HCLTECH.NS,LT.NS,LTIM.NS","GODREJCP.NS,TCS.NS",HEROMOTOCO.NS:8.4%|SUNPHARMA.NS:8.4%|DEEPAKNTR.NS:8.4%|FORTIS.NS:8.4%|BIOCON.NS:7.8%,Automobiles×2.0|Telecom×2.0|CapitalGoods×2.0,Banking×0.3|FinancialServices×0.3|FMCG×0.3,0.5,True,0.3,0.3,1.107,0.3,2.0,2.0,0.3,2.0,0.3,2.0,0.3,2.0,0.3,0.935,0.3
2025-05-08,RL,4036694.28,4025833.11,-0.269,705.167,12,24.85,39.47,7757.84,8,12,"APOLLOHOSP.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,MARUTI.NS,NAVINFLUOR.NS,PIIND.NS","ABB.NS,BIOCON.NS,HCLTECH.NS,LTIM.NS,MPHASIS.NS,SUNPHARMA.NS,TORNTPHARM.NS,WIPRO.NS",HEROMOTOCO.NS:8.2%|DEEPAKNTR.NS:8.2%|FORTIS.NS:8.2%|MARUTI.NS:8.0%|APOLLOHOSP.NS:8.0%,Automobiles×2.0|Telecom×2.0|CapitalGoods×2.0,IT×0.3|Banking×0.3|FinancialServices×0.3,0.5,True,0.3,0.3,0.3,0.3,2.0,2.0,0.3,2.0,0.3,2.0,0.3,2.0,0.3,0.3,0.3
2025-06-05,RL,4146761.51,4137918.87,-0.213,727.584,14,18.05,33.89,6316.39,11,7,"FEDERALBNK.NS,HDFCBANK.NS,ICICIBANK.NS,M&M.NS,PRESTIGE.NS,TVSMOTOR.NS","DEEPAKNTR.NS,HEROMOTOCO.NS,NAVINFLUOR.NS,PIIND.NS",PRESTIGE.NS:8.0%|ICICIBANK.NS:8.0%|M&M.NS:8.0%|FORTIS.NS:7.9%|MARUTI.NS:7.6%,Banking×2.0|Automobiles×2.0|CapitalGoods×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,0.5,True,2.0,0.3,0.3,0.3,0.416,2.0,0.3,2.0,1.785,0.3,0.3,0.732,0.3,0.3,0.3
