run_id,run_mode,backtest_start_date,backtest_end_date,report_generated_at_utc,date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Automobiles,tilt_Banking,tilt_CapitalGoods,tilt_Cement,tilt_Chemicals,tilt_ConsumerDiscretionary,tilt_Energy,tilt_FMCG,tilt_FinancialServices,tilt_Healthcare,tilt_IT,tilt_Metals,tilt_Pharma,tilt_RealEstate,tilt_Telecom
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-08-08,RL,885700.1,816711.49,-7.789,63.342,20,0.0,87.35,3576.5,20,22,"APOLLOHOSP.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BRITANNIA.NS,CHOLAFIN.NS,COFORGE.NS,FORTIS.NS,GODREJCP.NS,HINDUNILVR.NS,INDUSTOWER.NS,LALPATHLAB.NS,LICHSGFIN.NS,MARICO.NS,NAM-INDIA.NS,TATACONSUM.NS,TECHM.NS","ADANIPORTS.NS,AIAENG.NS,AXISBANK.NS,BALAMINES.NS,BPCL.NS,CUMMINSIND.NS,HDFCBANK.NS,INDUSINDBK.NS,KOTAKBANK.NS,LT.NS,LTTS.NS,MGL.NS,NAVINFLUOR.NS,NTPC.NS,ONGC.NS,PETRONET.NS,PIIND.NS,RELIANCE.NS,SBIN.NS,SRF.NS,TATAELXSI.NS,VINATIORGA.NS",GODREJCP.NS:5.0%|BRITANNIA.NS:5.0%|CHOLAFIN.NS:5.0%|MARICO.NS:5.0%|WIPRO.NS:5.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-09-05,RL,830282.74,825807.34,-0.539,65.161,22,0.0,77.15,3196.71,17,20,"AARTIIND.NS,ALKEM.NS,CIPLA.NS,DEEPAKNTR.NS,DRREDDY.NS,GAIL.NS,IOC.NS,LTTS.NS,LUPIN.NS,ONGC.NS,PETRONET.NS,PIIND.NS,RELIANCE.NS,SRF.NS,SUNPHARMA.NS,TCS.NS,VINATIORGA.NS","APOLLOHOSP.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BRITANNIA.NS,CHOLAFIN.NS,COFORGE.NS,FORTIS.NS,GODREJCP.NS,HCLTECH.NS,HINDUNILVR.NS,LALPATHLAB.NS,LICHSGFIN.NS,MARICO.NS,NAM-INDIA.NS,TATACONSUM.NS",GAIL.NS:4.5%|TECHM.NS:4.5%|VINATIORGA.NS:4.5%|PERSISTENT.NS:4.5%|WIPRO.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-10-03,RL,825807.34,820457.1,-0.648,64.091,22,0.0,47.14,1936.61,16,16,"ABB.NS,AIAENG.NS,AUROPHARMA.NS,CUMMINSIND.NS,LT.NS,LTIM.NS,MGL.NS,MPHASIS.NS,NTPC.NS,TATAELXSI.NS","AARTIIND.NS,DEEPAKNTR.NS,IOC.NS,LTTS.NS,LUPIN.NS,PERSISTENT.NS,PIIND.NS,SRF.NS,TECHM.NS,VINATIORGA.NS",AIAENG.NS:4.5%|CUMMINSIND.NS:4.5%|ONGC.NS:4.5%|CIPLA.NS:4.5%|LT.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-10-31,RL,863730.4,858491.26,-0.607,71.698,23,0.0,86.88,3742.24,20,22,"ADANIGREEN.NS,APOLLOHOSP.NS,ASIANPAINT.NS,BPCL.NS,BRIGADE.NS,DEEPAKNTR.NS,DLF.NS,DMART.NS,FORTIS.NS,LALPATHLAB.NS,NAVINFLUOR.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PRESTIGE.NS,SRF.NS,TITAN.NS,VINATIORGA.NS,VOLTAS.NS","ABB.NS,AIAENG.NS,ALKEM.NS,AUROPHARMA.NS,BHARTIARTL.NS,CIPLA.NS,CUMMINSIND.NS,DRREDDY.NS,GAIL.NS,INDUSTOWER.NS,LT.NS,LTIM.NS,MPHASIS.NS,NTPC.NS,ONGC.NS,SUNPHARMA.NS,TATAELXSI.NS,TCS.NS,WIPRO.NS",BRIGADE.NS:4.3%|ADANIGREEN.NS:4.3%|PRESTIGE.NS:4.3%|TITAN.NS:4.3%|ASIANPAINT.NS:4.3%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-11-28,RL,873694.42,871163.76,-0.29,74.233,23,0.0,41.47,1807.61,19,13,"AARTIIND.NS,ALKYLAMINE.NS,BAJAJFINSV.NS,BAJFINANCE.NS,CHOLAFIN.NS,GODREJPROP.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,WHIRLPOOL.NS","ADANIGREEN.NS,ASIANPAINT.NS,BPCL.NS,DEEPAKNTR.NS,DLF.NS,MGL.NS,PETRONET.NS,RELIANCE.NS,VINATIORGA.NS",BRIGADE.NS:4.3%|BAJAJFINSV.NS:4.3%|ALKYLAMINE.NS:4.3%|SRF.NS:4.3%|PRESTIGE.NS:4.3%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2019-12-26,RL,889419.4,888476.55,-0.106,77.695,23,0.0,15.15,673.47,12,14,"ASIANPAINT.NS,DEEPAKNTR.NS,HAVELLS.NS","AARTIIND.NS,DMART.NS,VOLTAS.NS",BRIGADE.NS:4.3%|BAJAJFINSV.NS:4.3%|TITAN.NS:4.3%|NAVINFLUOR.NS:4.3%|HAVELLS.NS:4.3%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-01-23,RL,951593.39,947711.79,-0.408,89.542,23,0.0,58.41,2772.57,19,17,"ACC.NS,AMBUJACEM.NS,AXISBANK.NS,FEDERALBNK.NS,GRASIM.NS,HDFCAMC.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,KOTAKBANK.NS,NAM-INDIA.NS,SHREECEM.NS,ULTRACEMCO.NS,VOLTAS.NS","ALKYLAMINE.NS,BRIGADE.NS,CHOLAFIN.NS,DEEPAKNTR.NS,GODREJPROP.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PRESTIGE.NS,SRF.NS",TITAN.NS:4.3%|NAM-INDIA.NS:4.3%|LICHSGFIN.NS:4.3%|HAVELLS.NS:4.3%|AXISBANK.NS:4.3%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-02-20,RL,953404.78,948715.63,-0.492,89.743,23,0.0,70.42,3349.39,19,20,"ADANIGREEN.NS,BPCL.NS,BRIGADE.NS,COALINDIA.NS,GAIL.NS,GODREJPROP.NS,HDFCBANK.NS,HINDALCO.NS,JSWSTEEL.NS,MGL.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS,RELIANCE.NS,SAIL.NS,VEDL.NS","ACC.NS,AMBUJACEM.NS,ASIANPAINT.NS,BAJAJFINSV.NS,BAJFINANCE.NS,FEDERALBNK.NS,GRASIM.NS,HAVELLS.NS,HDFCAMC.NS,LICHSGFIN.NS,NAM-INDIA.NS,SHREECEM.NS,TITAN.NS,ULTRACEMCO.NS,VOLTAS.NS,WHIRLPOOL.NS",ADANIGREEN.NS:4.3%|BPCL.NS:4.3%|RELIANCE.NS:4.3%|BRIGADE.NS:4.3%|PRESTIGE.NS:4.3%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-03-19,RL,948715.63,601396.81,-36.609,20.279,25,0.0,72.88,2198.71,19,22,"ABB.NS,ADANIPORTS.NS,ATGL.NS,BALAMINES.NS,DEEPAKNTR.NS,DLF.NS,INFY.NS,LT.NS,NTPC.NS,ONGC.NS,PERSISTENT.NS,PIIND.NS,POWERGRID.NS,SRF.NS,TCS.NS,TECHM.NS,VINATIORGA.NS,WIPRO.NS","APOLLOHOSP.NS,AXISBANK.NS,BPCL.NS,COALINDIA.NS,FORTIS.NS,GAIL.NS,GODREJPROP.NS,HDFCBANK.NS,HINDALCO.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,SAIL.NS,VEDL.NS",ADANIGREEN.NS:4.0%|ONGC.NS:4.0%|MGL.NS:4.0%|ATGL.NS:4.0%|BALAMINES.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-04-16,RL,675547.05,671643.1,-0.578,34.329,22,0.0,82.81,2788.53,20,23,"ALKEM.NS,BHARTIARTL.NS,BIOCON.NS,BPCL.NS,DIVISLAB.NS,DMART.NS,HAVELLS.NS,HINDALCO.NS,INDUSTOWER.NS,JINDALSTEL.NS,JSWSTEEL.NS,PIDILITIND.NS,SAIL.NS,TORNTPHARM.NS,VEDL.NS,VOLTAS.NS,WHIRLPOOL.NS,ZYDUSLIFE.NS","ABB.NS,ADANIPORTS.NS,BALAMINES.NS,BRIGADE.NS,DEEPAKNTR.NS,DLF.NS,INFY.NS,LT.NS,NTPC.NS,OBEROIRLTY.NS,ONGC.NS,PERSISTENT.NS,PHOENIXLTD.NS,PIIND.NS,POWERGRID.NS,PRESTIGE.NS,SRF.NS,TCS.NS,TECHM.NS,VINATIORGA.NS,WIPRO.NS",ADANIGREEN.NS:4.5%|ATGL.NS:4.5%|VEDL.NS:4.5%|MGL.NS:4.5%|SAIL.NS:4.5%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-05-14,RL,689737.45,686658.21,-0.446,37.332,25,0.0,63.84,2199.45,16,22,"ABB.NS,ACC.NS,AIAENG.NS,AXISBANK.NS,CUMMINSIND.NS,DRREDDY.NS,FEDERALBNK.NS,GRASIM.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,LT.NS,RAMCOCEM.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,ULTRACEMCO.NS","ADANIGREEN.NS,ATGL.NS,BHARTIARTL.NS,BPCL.NS,DMART.NS,HAVELLS.NS,INDUSTOWER.NS,MGL.NS,PIDILITIND.NS,RELIANCE.NS,VOLTAS.NS,WHIRLPOOL.NS,ZYDUSLIFE.NS",HINDALCO.NS:4.0%|JSWSTEEL.NS:4.0%|VEDL.NS:4.0%|SAIL.NS:4.0%|JINDALSTEL.NS:4.0%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-06-11,RL,752944.06,749369.56,-0.475,49.874,24,0.0,68.0,2553.21,21,20,"APOLLOHOSP.NS,DABUR.NS,DLF.NS,FORTIS.NS,GODREJCP.NS,GODREJPROP.NS,ICICIBANK.NS,ITC.NS,LALPATHLAB.NS,MARICO.NS,METROPOLIS.NS,NESTLEIND.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS,TATASTEEL.NS","ABB.NS,ACC.NS,AIAENG.NS,ALKEM.NS,BIOCON.NS,CUMMINSIND.NS,DIVISLAB.NS,DRREDDY.NS,GRASIM.NS,INDUSINDBK.NS,LT.NS,RAMCOCEM.NS,SAIL.NS,SHREECEM.NS,SIEMENS.NS,TORNTPHARM.NS,ULTRACEMCO.NS",VEDL.NS:4.2%|HINDALCO.NS:4.2%|JSWSTEEL.NS:4.2%|JINDALSTEL.NS:4.2%|TATASTEEL.NS:4.2%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-07-09,RL,803175.03,798946.41,-0.526,59.789,24,0.0,75.41,3020.44,21,21,"AARTIIND.NS,ABB.NS,ACC.NS,AIAENG.NS,AMBUJACEM.NS,BALAMINES.NS,BANDHANBNK.NS,HDFCBANK.NS,INDUSINDBK.NS,LT.NS,NAVINFLUOR.NS,POWERGRID.NS,RAMCOCEM.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,ULTRACEMCO.NS,VINATIORGA.NS","AXISBANK.NS,DABUR.NS,DLF.NS,GODREJCP.NS,GODREJPROP.NS,HINDALCO.NS,ICICIBANK.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,MARICO.NS,NESTLEIND.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS,SBIN.NS,TATASTEEL.NS,VEDL.NS",APOLLOHOSP.NS:4.2%|FORTIS.NS:4.2%|ABB.NS:4.2%|BALAMINES.NS:4.2%|HDFCBANK.NS:4.2%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-08-06,RL,813686.69,809756.47,-0.483,61.951,21,0.0,69.22,2807.3,20,18,"ALKEM.NS,ALKYLAMINE.NS,AUROPHARMA.NS,BHARTIARTL.NS,BIOCON.NS,COALINDIA.NS,GLENMARK.NS,HINDALCO.NS,INDUSTOWER.NS,JSWSTEEL.NS,NMDC.NS,PIIND.NS,TATASTEEL.NS,TORNTPHARM.NS","ABB.NS,ACC.NS,AIAENG.NS,AMBUJACEM.NS,BALAMINES.NS,BANDHANBNK.NS,FEDERALBNK.NS,HDFCBANK.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,LT.NS,NAVINFLUOR.NS,POWERGRID.NS,RAMCOCEM.NS,SHREECEM.NS,SIEMENS.NS,ULTRACEMCO.NS",GLENMARK.NS:4.8%|ALKEM.NS:4.8%|ALKYLAMINE.NS:4.8%|AUROPHARMA.NS:4.8%|TORNTPHARM.NS:4.8%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-09-03,RL,853718.03,849744.01,-0.465,69.949,24,0.0,66.6,2838.58,17,20,"ADANIGREEN.NS,ATGL.NS,BRIGADE.NS,BRITANNIA.NS,CIPLA.NS,COLPAL.NS,GAIL.NS,GODREJCP.NS,GODREJPROP.NS,IOC.NS,MARICO.NS,MGL.NS,NESTLEIND.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS","AARTIIND.NS,ALKYLAMINE.NS,BHARTIARTL.NS,COALINDIA.NS,HINDALCO.NS,INDUSTOWER.NS,JSWSTEEL.NS,NMDC.NS,PIIND.NS,SRF.NS,TATASTEEL.NS,TORNTPHARM.NS,VINATIORGA.NS",ADANIGREEN.NS:4.2%|BRIGADE.NS:4.2%|GLENMARK.NS:4.2%|AUROPHARMA.NS:4.2%|ALKEM.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-10-01,RL,861773.21,857805.33,-0.46,71.561,21,0.0,65.98,2834.2,20,17,"ASIANPAINT.NS,BHARTIARTL.NS,COFORGE.NS,HAVELLS.NS,INDUSTOWER.NS,ITC.NS,KPITTECH.NS,LTTS.NS,PERSISTENT.NS,RELAXO.NS,TECHM.NS,TITAN.NS,VOLTAS.NS","ADANIGREEN.NS,ALKEM.NS,ATGL.NS,AUROPHARMA.NS,BIOCON.NS,BRIGADE.NS,CIPLA.NS,GAIL.NS,GLENMARK.NS,GODREJPROP.NS,IOC.NS,MGL.NS,NESTLEIND.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS",BRITANNIA.NS:4.8%|MARICO.NS:4.8%|GODREJCP.NS:4.8%|HAVELLS.NS:4.8%|ASIANPAINT.NS:4.8%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-10-29,RL,862083.18,857539.24,-0.527,71.508,24,0.0,75.45,3245.67,19,20,"ADANIGREEN.NS,ASHOKLEY.NS,ATGL.NS,AUBANK.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANDHANBNK.NS,FEDERALBNK.NS,GAIL.NS,HEROMOTOCO.NS,IDFCFIRSTB.NS,IOC.NS,M&M.NS,MPHASIS.NS,RELIANCE.NS,TATAELXSI.NS,TCS.NS,TVSMOTOR.NS","ASIANPAINT.NS,BHARTIARTL.NS,BRITANNIA.NS,COFORGE.NS,COLPAL.NS,GODREJCP.NS,HAVELLS.NS,INDUSTOWER.NS,ITC.NS,LTTS.NS,MARICO.NS,RELAXO.NS,TECHM.NS,TITAN.NS,VOLTAS.NS",ADANIGREEN.NS:4.2%|FORTIS.NS:4.2%|ATGL.NS:4.2%|RELIANCE.NS:4.2%|METROPOLIS.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-11-26,RL,971870.82,967256.14,-0.475,93.451,24,0.0,68.03,3296.2,22,18,"AARTIIND.NS,ABB.NS,ACC.NS,AIAENG.NS,ALKYLAMINE.NS,AMBUJACEM.NS,BALAMINES.NS,CUMMINSIND.NS,EICHERMOT.NS,POWERGRID.NS,RAMCOCEM.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,ULTRACEMCO.NS,VINATIORGA.NS","ADANIGREEN.NS,ATGL.NS,AUBANK.NS,AXISBANK.NS,BANDHANBNK.NS,FEDERALBNK.NS,GAIL.NS,IDFCFIRSTB.NS,IOC.NS,KPITTECH.NS,M&M.NS,MPHASIS.NS,PERSISTENT.NS,RELIANCE.NS,TATAELXSI.NS,TCS.NS",SIEMENS.NS:4.2%|VINATIORGA.NS:4.2%|CUMMINSIND.NS:4.2%|ALKYLAMINE.NS:4.2%|METROPOLIS.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2020-12-24,RL,983118.96,978505.56,-0.469,95.701,24,0.0,67.16,3295.29,18,22,"ASIANPAINT.NS,AUBANK.NS,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,HAVELLS.NS,HDFCAMC.NS,HDFCBANK.NS,ICICIBANK.NS,LICHSGFIN.NS,NTPC.NS,SBILIFE.NS,SBIN.NS,TITAN.NS,VOLTAS.NS,WHIRLPOOL.NS","AARTIIND.NS,ABB.NS,ACC.NS,ALKYLAMINE.NS,AMBUJACEM.NS,ASHOKLEY.NS,BAJAJ-AUTO.NS,BALAMINES.NS,EICHERMOT.NS,HEROMOTOCO.NS,RAMCOCEM.NS,SHREECEM.NS,SRF.NS,TVSMOTOR.NS,ULTRACEMCO.NS,VINATIORGA.NS",VOLTAS.NS:4.2%|HDFCAMC.NS:4.2%|LICHSGFIN.NS:4.2%|ASIANPAINT.NS:4.2%|SBILIFE.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-01-21,RL,1046435.74,1043618.95,-0.269,108.724,24,0.0,38.51,2011.99,17,16,"ADANIGREEN.NS,ATGL.NS,GAIL.NS,INDUSINDBK.NS,KOTAKBANK.NS,NAM-INDIA.NS,ONGC.NS,RELAXO.NS,RELIANCE.NS","AIAENG.NS,AUBANK.NS,CUMMINSIND.NS,NTPC.NS,POWERGRID.NS,SBILIFE.NS,SBIN.NS,SIEMENS.NS,TITAN.NS",VOLTAS.NS:4.2%|WHIRLPOOL.NS:4.2%|RELIANCE.NS:4.2%|HAVELLS.NS:4.2%|APOLLOHOSP.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-02-18,RL,1121311.83,1116664.17,-0.414,123.333,24,0.0,59.3,3319.75,17,21,"ABB.NS,CUMMINSIND.NS,IOC.NS,JINDALSTEL.NS,LT.NS,MGL.NS,MUTHOOTFIN.NS,NMDC.NS,POWERGRID.NS,SAIL.NS,SBILIFE.NS,SIEMENS.NS,TATASTEEL.NS,VEDL.NS","ASIANPAINT.NS,AXISBANK.NS,GAIL.NS,HAVELLS.NS,HDFCAMC.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,KOTAKBANK.NS,NAM-INDIA.NS,RELAXO.NS,RELIANCE.NS,VOLTAS.NS,WHIRLPOOL.NS",METROPOLIS.NS:4.2%|ATGL.NS:4.2%|MGL.NS:4.2%|SIEMENS.NS:4.2%|BAJAJFINSV.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-03-18,RL,1130376.47,1124947.45,-0.48,124.989,25,0.0,68.79,3877.87,22,19,"AXISBANK.NS,BANDHANBNK.NS,BRIGADE.NS,COALINDIA.NS,DMART.NS,GODREJPROP.NS,HAVELLS.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,NAM-INDIA.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,PRESTIGE.NS,RELAXO.NS,VOLTAS.NS","ABB.NS,ADANIGREEN.NS,APOLLOHOSP.NS,ATGL.NS,CUMMINSIND.NS,FORTIS.NS,IOC.NS,LALPATHLAB.NS,LT.NS,METROPOLIS.NS,MGL.NS,ONGC.NS,POWERGRID.NS,SBILIFE.NS,SIEMENS.NS,TATASTEEL.NS",DMART.NS:4.0%|RELAXO.NS:4.0%|LICHSGFIN.NS:4.0%|PHOENIXLTD.NS:4.0%|VOLTAS.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-04-15,RL,1144912.77,1140948.23,-0.346,128.19,22,0.0,49.64,2831.81,22,12,"BHARTIARTL.NS,DEEPAKNTR.NS,DLF.NS,FLUOROCHEM.NS,INDUSTOWER.NS,PIIND.NS,SRF.NS,TITAN.NS,VINATIORGA.NS","BAJAJFINSV.NS,BAJFINANCE.NS,COALINDIA.NS,JINDALSTEL.NS,LICHSGFIN.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,NMDC.NS,OBEROIRLTY.NS,PIDILITIND.NS,SAIL.NS,VEDL.NS",RELAXO.NS:4.5%|DMART.NS:4.5%|VOLTAS.NS:4.5%|FLUOROCHEM.NS:4.5%|GODREJPROP.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-05-14,RL,1140948.23,1136147.97,-0.421,127.23,22,0.0,51.52,2931.96,17,16,"ACC.NS,COLPAL.NS,DABUR.NS,FEDERALBNK.NS,GODREJCP.NS,GRASIM.NS,MARICO.NS,NESTLEIND.NS,RAMCOCEM.NS,SHREECEM.NS,ULTRACEMCO.NS","BANDHANBNK.NS,DEEPAKNTR.NS,DMART.NS,FLUOROCHEM.NS,HAVELLS.NS,PIIND.NS,RELAXO.NS,SRF.NS,TITAN.NS,VINATIORGA.NS,VOLTAS.NS",GODREJCP.NS:4.5%|KOTAKBANK.NS:4.5%|HDFCBANK.NS:4.5%|MARICO.NS:4.5%|DLF.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
